       13500
Ar     1  0.1250534E-01  0.7927140E+02  0.7932780E+02  0.1245459E-04 -0.3528656E-04  0.3776158E-05
Ar     2  0.2662798E+01  0.2544795E+01  0.4594561E-01  0.1395146E-04  0.1259406E-04 -0.1439849E-04
Ar     3  0.2685159E+01  0.4929383E-01  0.2642943E+01  0.3806408E-04 -0.1264454E-04 -0.5442711E-05
Ar     4  0.7930326E+02  0.2614122E+01  0.2729874E+01  0.1928786E-04  0.2368212E-05  0.2928981E-05
Ar     5  0.6027356E-01  0.7915720E+02  0.5402472E+01 -0.2120411E-04 -0.1166140E-04 -0.2031042E-04
Ar     6  0.2673914E+01  0.2556764E+01  0.5245588E+01  0.1261231E-04  0.1040547E-04 -0.1285019E-04
Ar     7  0.2686564E+01  0.7935744E+02  0.7984643E+01  0.7155895E-05 -0.9378684E-06  0.5753496E-05
Ar     8  0.7485370E-03  0.2571638E+01  0.8002635E+01 -0.2900374E-04  0.4315317E-05  0.1122824E-04
Ar     9  0.4223307E-01  0.7934575E+02  0.1060480E+02 -0.3147180E-04  0.2952766E-04 -0.1015329E-04
Ar    10  0.2611053E+01  0.2683303E+01  0.1058840E+02 -0.6468758E-06  0.3005620E-04  0.1471483E-04
Ar    11  0.2650246E+01  0.1275229E-01  0.1313216E+02 -0.3778986E-04 -0.1815962E-04  0.4205765E-05
Ar    12  0.7934589E+02  0.2536028E+01  0.1330441E+02  0.1478688E-05 -0.2721018E-04  0.5527000E-04
Ar    13  0.4130711E-01  0.4116921E-01  0.1596593E+02  0.9465756E-06  0.2197173E-04  0.2033371E-04
Ar    14  0.2754179E+01  0.2598609E+01  0.1591984E+02  0.2442680E-04 -0.2493652E-04 -0.1115430E-04
Ar    15  0.2702701E+01  0.7935504E+02  0.1851839E+02  0.1948620E-04  0.3447384E-04 -0.4352572E-05
Ar    16  0.1217383E+00  0.2618650E+01  0.1848520E+02 -0.3245767E-05  0.1117433E-04 -0.2068104E-04
Ar    17  0.7935664E+02  0.3337100E-01  0.2114326E+02  0.2783683E-05  0.1133585E-04  0.1834626E-04
Ar    18  0.2688846E+01  0.2626060E+01  0.2115240E+02  0.9945832E-05 -0.1245524E-04 -0.2383527E-04
Ar    19  0.2699609E+01  0.7934814E+02  0.2375265E+02  0.1854466E-04  0.5963413E-05  0.1446434E-04
Ar    20  0.4171728E-01  0.2662484E+01  0.2383231E+02 -0.6248969E-06 -0.5791215E-06 -0.2216557E-04
Ar    21  0.1580582E+00  0.5617504E-01  0.2651917E+02  0.2490070E-04  0.1424197E-04  0.4085584E-06
Ar    22  0.2765481E+01  0.2661034E+01  0.2651198E+02  0.2642972E-04 -0.1104833E-04 -0.3278462E-04
Ar    23  0.2737704E+01  0.2450107E-01  0.2918672E+02  0.3066121E-04  0.2027149E-05 -0.1064494E-04
Ar    24  0.2671299E-01  0.2644616E+01  0.2922411E+02 -0.2389623E-04 -0.8253919E-05 -0.2265554E-05
Ar    25  0.7935611E+02  0.7934968E+02  0.3180396E+02  0.3034547E-05 -0.2172557E-04 -0.1641192E-04
Ar    26  0.2684953E+01  0.2511152E+01  0.3173299E+02 -0.6166126E-05 -0.4224966E-04 -0.8711150E-05
Ar    27  0.2604918E+01  0.7935482E+02  0.3433038E+02 -0.2059319E-04  0.2410003E-04 -0.4923766E-05
Ar    28  0.4192614E-01  0.2725003E+01  0.3441507E+02 -0.2036084E-04  0.1580849E-04 -0.2337231E-04
Ar    29  0.7033878E-01  0.5463404E-01  0.3698477E+02 -0.1832082E-04 -0.2294872E-05  0.2254676E-04
Ar    30  0.2719854E+01  0.2590597E+01  0.3711383E+02  0.8703534E-06 -0.4886962E-05  0.1137703E-04
Ar    31  0.2609760E+01  0.4537773E-01  0.3979228E+02  0.2321175E-04  0.1485653E-04  0.3691644E-04
Ar    32  0.2956587E-01  0.2771232E+01  0.3967257E+02 -0.2686518E-05 -0.2292065E-04  0.1826519E-04
Ar    33  0.7935908E+02  0.2090389E-02  0.4236330E+02 -0.2974198E-04 -0.1497046E-04 -0.2967069E-04
Ar    34  0.2726627E+01  0.2654548E+01  0.4235374E+02 -0.1477149E-04 -0.5335500E-04 -0.1295738E-04
Ar    35  0.2581608E+01  0.2788604E-01  0.4494348E+02 -0.7408207E-05 -0.5123276E-05  0.7150835E-05
Ar    36  0.7914186E+02  0.2657116E+01  0.4495594E+02  0.3602180E-06  0.1334472E-04 -0.2710559E-04
Ar    37  0.7934839E+02  0.5710455E-02  0.4759830E+02 -0.4406451E-04 -0.1304371E-04 -0.2572429E-04
Ar    38  0.2565307E+01  0.2535877E+01  0.4754763E+02  0.5711999E-05  0.2172694E-04  0.7654710E-05
Ar    39  0.2776432E+01  0.7925490E+02  0.5024713E+02  0.2177547E-04  0.9062624E-05 -0.3173422E-04
Ar    40  0.1038755E+00  0.2614798E+01  0.5024620E+02  0.2401656E-04  0.3428346E-04  0.7877812E-05
Ar    41  0.1595463E+00  0.7929293E+02  0.5297376E+02 -0.1558732E-04 -0.7582619E-05  0.1720539E-04
Ar    42  0.2664969E+01  0.2561667E+01  0.5292591E+02 -0.4780142E-05  0.2322568E-04 -0.4251700E-04
Ar    43  0.2634625E+01  0.4083087E-01  0.5564911E+02  0.1761414E-05 -0.1803424E-04  0.1298517E-04
Ar    44  0.6939464E-01  0.2640802E+01  0.5559580E+02  0.3386765E-04  0.1221838E-04 -0.4843470E-04
Ar    45  0.5015695E-01  0.2853969E-01  0.5821823E+02 -0.1782923E-05  0.9330760E-05  0.8929907E-05
Ar    46  0.2727092E+01  0.2690694E+01  0.5819036E+02 -0.2220545E-05 -0.2745802E-04 -0.3573874E-05
Ar    47  0.2723371E+01  0.5773621E-01  0.6085514E+02 -0.1271524E-04  0.3537240E-05 -0.2376263E-04
Ar    48  0.4744166E-01  0.2764834E+01  0.6089293E+02  0.1961023E-04  0.1028315E-04 -0.1929055E-04
Ar    49  0.3108076E-01  0.4566862E-01  0.6356230E+02  0.1107813E-04 -0.2402855E-05  0.1422932E-04
Ar    50  0.2699453E+01  0.2662489E+01  0.6349036E+02  0.2175075E-04  0.1135106E-04 -0.3895864E-05
Ar    51  0.2600046E+01  0.7933592E+02  0.6616669E+02 -0.1593291E-04 -0.2930832E-04 -0.1068806E-04
Ar    52  0.1696877E-01  0.2620954E+01  0.6613001E+02  0.7546437E-05 -0.1853233E-04 -0.6151672E-04
Ar    53  0.7926110E+02  0.5905523E-01  0.6872075E+02  0.1688192E-04  0.4888119E-05  0.1620231E-04
Ar    54  0.2590548E+01  0.2500900E+01  0.6868483E+02 -0.1173360E-04  0.4510889E-05 -0.2612227E-04
Ar    55  0.2621345E+01  0.7927487E+02  0.7143340E+02 -0.2113214E-04 -0.1871517E-05  0.1648630E-04
Ar    56  0.7929992E+02  0.2490204E+01  0.7148519E+02 -0.1274979E-04 -0.2668363E-04  0.6093357E-05
Ar    57  0.7929529E+02  0.2265537E-01  0.7421599E+02 -0.1645744E-05 -0.5884233E-05 -0.2678448E-04
Ar    58  0.2576506E+01  0.2612129E+01  0.7410126E+02 -0.2140474E-04 -0.2207309E-04 -0.2258242E-04
Ar    59  0.2641058E+01  0.7935900E+02  0.7675176E+02 -0.2751643E-04 -0.2508862E-04 -0.2606574E-05
Ar    60  0.1287798E-01  0.2617648E+01  0.7691907E+02 -0.5647166E-05  0.8240352E-05  0.2526318E-04
Ar    61  0.9939861E-01  0.5308964E+01  0.7934688E+02  0.4690542E-05  0.2635821E-04 -0.1059656E-04
Ar    62  0.2665820E+01  0.8044446E+01  0.7928784E+02  0.6445479E-05  0.2312251E-05  0.1014716E-04
Ar    63  0.2545200E+01  0.5214953E+01  0.2692759E+01 -0.4106039E-05  0.8188167E-05 -0.5430715E-05
Ar    64  0.7928489E+02  0.7925169E+01  0.2753391E+01  0.5724255E-05  0.7755308E-05 -0.1955851E-04
Ar    65  0.7928227E+02  0.5145681E+01  0.5370762E+01  0.4246965E-05  0.9352447E-05  0.2621697E-05
Ar    66  0.2537860E+01  0.7833011E+01  0.5248143E+01  0.1452461E-04 -0.1843148E-04 -0.5241867E-04
Ar    67  0.2571685E+01  0.5158865E+01  0.7801718E+01  0.1078884E-05  0.1108256E-04  0.9176656E-05
Ar    68  0.7931238E+02  0.7821308E+01  0.7910499E+01  0.1234003E-04 -0.6695957E-05  0.2454536E-05
Ar    69  0.3133901E-03  0.5175638E+01  0.1052475E+02  0.7047774E-05  0.5852903E-06 -0.1648378E-04
Ar    70  0.2677274E+01  0.7831279E+01  0.1052827E+02  0.1982189E-04 -0.3143708E-05 -0.7251386E-05
Ar    71  0.2656649E+01  0.5229534E+01  0.1311924E+02  0.7647772E-05 -0.1697315E-05 -0.1208045E-04
Ar    72  0.7935188E+02  0.7915556E+01  0.1320908E+02 -0.2763377E-05  0.7492312E-05  0.3373367E-04
Ar    73  0.1858734E-02  0.5281251E+01  0.1589023E+02 -0.4848794E-04  0.1309488E-04  0.2411196E-04
Ar    74  0.2635585E+01  0.7874574E+01  0.1582094E+02  0.3006298E-04  0.1448880E-04 -0.3193503E-04
Ar    75  0.2518170E+01  0.5369077E+01  0.1854447E+02  0.2137883E-05  0.2877855E-04 -0.8729392E-05
Ar    76  0.7934886E+02  0.8018111E+01  0.1856915E+02 -0.4960023E-04  0.8995039E-06  0.6674045E-05
Ar    77  0.7929284E+02  0.5332470E+01  0.2116690E+02  0.4560356E-04 -0.6804051E-06  0.4555668E-05
Ar    78  0.2649179E+01  0.7931708E+01  0.2122124E+02 -0.4216563E-04 -0.2210080E-04 -0.2440760E-04
Ar    79  0.2664142E+01  0.5252513E+01  0.2394092E+02  0.9659895E-05  0.3207000E-04 -0.5439078E-05
Ar    80  0.3116160E-01  0.7881837E+01  0.2383423E+02  0.1173842E-04  0.1719264E-04  0.3313003E-05
Ar    81  0.1423487E-01  0.5258512E+01  0.2651483E+02 -0.3238512E-05 -0.1798903E-04 -0.1086932E-04
Ar    82  0.2688897E+01  0.7977367E+01  0.2634609E+02 -0.1773166E-04  0.4331932E-05 -0.1843820E-04
Ar    83  0.2726580E+01  0.5264464E+01  0.2926808E+02  0.9481963E-05 -0.4288560E-05 -0.2843616E-04
Ar    84  0.7931978E+02  0.7893244E+01  0.2910731E+02  0.1094733E-04  0.2555858E-04 -0.1598284E-04
Ar    85  0.2795423E-01  0.5366367E+01  0.3175474E+02 -0.2543745E-04  0.3472368E-06 -0.1321084E-04
Ar    86  0.2564124E+01  0.8022809E+01  0.3176674E+02 -0.9004377E-05  0.9023107E-05 -0.9874906E-05
Ar    87  0.2723879E+01  0.5264317E+01  0.3442953E+02 -0.2889592E-04  0.6252573E-05  0.7684790E-05
Ar    88  0.7925357E+02  0.7994216E+01  0.3452885E+02 -0.2230877E-04  0.1930266E-04 -0.2047468E-04
Ar    89  0.7932184E+02  0.5337645E+01  0.3709931E+02 -0.1639138E-04 -0.6098755E-06  0.3300670E-04
Ar    90  0.2619771E+01  0.7895108E+01  0.3707187E+02  0.1139823E-04 -0.2186599E-05 -0.1573014E-04
Ar    91  0.2692661E+01  0.5394884E+01  0.3961615E+02  0.2314851E-04 -0.2253162E-05  0.1117949E-04
Ar    92  0.3494200E-01  0.7907791E+01  0.3971127E+02 -0.7457241E-05  0.3443502E-04 -0.2781669E-05
Ar    93  0.6748496E-01  0.5189546E+01  0.4228919E+02  0.1522213E-04 -0.6300959E-05  0.1489100E-04
Ar    94  0.2681649E+01  0.7775341E+01  0.4246361E+02  0.2304808E-04  0.2747690E-05 -0.5807670E-05
Ar    95  0.2619900E+01  0.5218634E+01  0.4513729E+02  0.1210066E-04 -0.1519793E-04  0.2738745E-04
Ar    96  0.1654918E-02  0.7895213E+01  0.4505356E+02 -0.1041870E-04  0.1539702E-04 -0.1912016E-05
Ar    97  0.7931644E+02  0.5162978E+01  0.4762144E+02  0.1311981E-04  0.1844991E-04 -0.7233827E-05
Ar    98  0.2598620E+01  0.7835395E+01  0.4770653E+02  0.1480780E-04 -0.2206678E-05 -0.1179300E-04
Ar    99  0.2694046E+01  0.5167283E+01  0.5030700E+02  0.3256416E-05 -0.1576115E-04  0.1367026E-04
Ar   100  0.6746605E-01  0.7946150E+01  0.5021813E+02  0.3017332E-04 -0.1994624E-04  0.1661318E-04
Ar   101  0.5172851E-01  0.5133118E+01  0.5298265E+02 -0.1334941E-04  0.5869114E-06 -0.3010293E-04
Ar   102  0.2593596E+01  0.7999617E+01  0.5286890E+02  0.2258072E-04 -0.1320259E-04  0.1594060E-04
Ar   103  0.2603054E+01  0.5389329E+01  0.5547023E+02  0.1572398E-04 -0.8617758E-05 -0.7547542E-05
Ar   104  0.7931652E+02  0.7912945E+01  0.5552129E+02 -0.2200372E-05  0.1548377E-04 -0.6012787E-05
Ar   105  0.1244402E+00  0.5340574E+01  0.5826695E+02  0.3382410E-06  0.2412728E-05  0.2203144E-04
Ar   106  0.2747091E+01  0.7889310E+01  0.5814886E+02 -0.2340823E-04 -0.3581125E-04 -0.7257532E-05
Ar   107  0.2664856E+01  0.5366687E+01  0.6080643E+02  0.2609800E-04 -0.7251251E-05 -0.1023605E-04
Ar   108  0.7933582E+02  0.7960414E+01  0.6083173E+02  0.1388075E-05  0.5227441E-05  0.1885026E-04
Ar   109  0.1018425E+00  0.5374343E+01  0.6352299E+02 -0.6754042E-05  0.1063169E-05  0.1039621E-05
Ar   110  0.2718334E+01  0.7892885E+01  0.6330182E+02  0.2383504E-04  0.7140153E-05 -0.2630651E-05
Ar   111  0.2650802E+01  0.5395638E+01  0.6614248E+02 -0.5289306E-05 -0.3680268E-04  0.5209323E-04
Ar   112  0.1184742E-01  0.8004254E+01  0.6616344E+02 -0.4084332E-04 -0.7113768E-05  0.6440372E-05
Ar   113  0.7931691E+02  0.5242243E+01  0.6876515E+02 -0.1237130E-04 -0.1639520E-04 -0.5632288E-04
Ar   114  0.2703811E+01  0.7897899E+01  0.6883993E+02 -0.5605036E-04  0.1706672E-04  0.2960067E-04
Ar   115  0.2555806E+01  0.5226336E+01  0.7140009E+02  0.1839579E-04 -0.1105414E-04  0.9034759E-05
Ar   116  0.7935770E+02  0.7840974E+01  0.7147791E+02  0.2596473E-05  0.1637012E-05 -0.3589168E-04
Ar   117  0.7502692E-01  0.5283447E+01  0.7412045E+02  0.1627450E-04  0.3191494E-05 -0.2579334E-04
Ar   118  0.2660402E+01  0.8018674E+01  0.7413699E+02 -0.2282977E-04 -0.1398538E-04  0.3325576E-04
Ar   119  0.2676518E+01  0.5317803E+01  0.7670273E+02 -0.4068708E-05  0.1150387E-04 -0.2016971E-04
Ar   120  0.7927442E+02  0.7952564E+01  0.7669810E+02 -0.7338525E-05  0.4866557E-05 -0.1592860E-04
Ar   121  0.7935785E+02  0.1062798E+02  0.1383669E-01 -0.5068498E-05 -0.1311424E-04  0.1523531E-04
Ar   122  0.2535451E+01  0.1332977E+02  0.7934133E+02  0.6407528E-05  0.1398417E-04 -0.1764964E-04
Ar   123  0.2528121E+01  0.1064121E+02  0.2620710E+01 -0.2072428E-04  0.6547215E-05  0.2687271E-04
Ar   124  0.7925129E+02  0.1320794E+02  0.2712718E+01 -0.9826007E-05  0.4083373E-04 -0.3921776E-06
Ar   125  0.7927142E+02  0.1052733E+02  0.5345554E+01  0.2698639E-04  0.1860800E-04  0.1653803E-04
Ar   126  0.2668802E+01  0.1326145E+02  0.5323627E+01 -0.1329576E-04  0.1248955E-04 -0.1155556E-04
