        8788
Ar    1  0.7034064E+02  0.7037659E+02  0.2336545E+00 -0.6162768E-04  0.2605430E-04  0.7946411E-06
Ar    2  0.2588949E+01  0.3000780E+01  0.2524727E+00 -0.8482737E-05  0.3011229E-04  0.1587094E-04
Ar    3  0.2527054E+01  0.7787454E-01  0.2904793E+01  0.9241706E-04 -0.6440131E-04 -0.1491956E-04
Ar    4  0.7032571E+02  0.2560560E+01  0.2795101E+01 -0.4707582E-04 -0.4174488E-05  0.3641265E-05
Ar    5  0.7031920E+02  0.7031897E+02  0.5290654E+01 -0.3251128E-04 -0.5138076E-05 -0.3448222E-04
Ar    6  0.2601425E+01  0.3044624E+01  0.5160721E+01  0.6205803E-04 -0.2326753E-05  0.5325733E-04
Ar    7  0.2370534E+01  0.7016546E+02  0.8003844E+01 -0.1294638E-04 -0.3081397E-05 -0.6354567E-04
Ar    8  0.7014453E+02  0.2712431E+01  0.8045960E+01 -0.7612189E-04  0.3751673E-04 -0.1391085E-04
Ar    9  0.7038629E+02  0.7023918E+02  0.1108606E+02 -0.3559077E-04 -0.6306868E-04  0.7387983E-05
Ar   10  0.2982156E+01  0.2624249E+01  0.1092752E+02  0.2776904E-04  0.1989783E-04  0.1314861E-04
Ar   11  0.2648213E+01  0.7008348E+02  0.1340127E+02  0.6243758E-04 -0.2217618E-04 -0.6356522E-04
Ar   12  0.3052872E-01  0.2240007E+01  0.1382198E+02 -0.3676584E-04  0.8762770E-05  0.1451436E-04
Ar   13  0.7004788E+02  0.6999649E+02  0.1610947E+02  0.5466287E-04  0.3827578E-04  0.5055573E-04
Ar   14  0.2846429E+01  0.2959953E+01  0.1593236E+02 -0.1560049E-04 -0.3060587E-04 -0.5435430E-04
Ar   15  0.2787190E+01  0.7013882E+02  0.1889431E+02  0.8418965E-04  0.9409961E-06 -0.1093068E-04
Ar   16  0.1196617E+00  0.2700271E+01  0.1831660E+02 -0.3553994E-04 -0.1312709E-04  0.5892246E-04
Ar   17  0.7037119E+02  0.7010553E+02  0.2141067E+02  0.4150694E-04 -0.4885097E-04 -0.4225230E-04
Ar   18  0.2919324E+01  0.2590224E+01  0.2143916E+02 -0.4057531E-04 -0.4698389E-04  0.8932040E-04
Ar   19  0.2499781E+01 -0.7000367E-02  0.2451080E+02  0.1183808E-04  0.2034276E-04  0.3224193E-04
